Serial,Event,Code_County,County,Code_District,District,Code_Division,Division,Date_YMD,Cause,Description_of_Cause,Source,Magnitude,GLIDEnumber,Other_sectors,DataCards,Deaths,Injured,Missing,Houses_Destroyed,Houses_Damaged,Victims,Affected,Relocated,Evacuated,Losses_$USD,Losses_$Local,Education_centers,Hospitals,Damages_in_crops_Ha,Lost_Cattle,OBJECTID
Serial,Event,Code County,County,Code District,District,Code Division,Division,Date (YMD),Cause,Description of Cause,Source,Magnitude,GLIDEnumber,Other sectors,DataCards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,0
1715,TRAFFIC ACCIDENT,40,TANA-RIVER,4007,TANA RIVER,400702,BURA,04/28/2011 07:00:00 AM +0000,Error,front tyre burst then driver lost control veered off  road,KPR,,,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1070
1713,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130105,LIMURU,09/21/2011 07:00:00 AM +0000,Negligence,Overtaking without due care,KPR,,,2 Destroyed motorvehicles,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1071
1716,TRAFFIC ACCIDENT,3,BUNGOMA,301,BUNGOMA EAST,30110,WEBUYE,04/27/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072
1718,TRAFFIC ACCIDENT,34,NYAMIRA,3408,NYAMIRA,,,04/27/2011 07:00:00 AM +0000,Error,driver lost control veered off the road and hit pedestrians,KPR,,,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1073
1719,TRAFFIC ACCIDENT,16,KISII,1602,CENTRAL KISII,160202,KISII TOWNSHIP,04/27/2011 07:00:00 AM +0000,Error,driver lost control veered off the road and hit pedestrians,KPR,,,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1074
1721,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300107,PUMWANI,10/13/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a lorry,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075
1725,TRAFFIC ACCIDENT,18,KITUI,1803,KITUI,180304,KABATI,04/27/2011 07:00:00 AM +0000,Error,bicycle and mororcycle collision,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076
1726,TRAFFIC ACCIDENT,27,MIGORI,2707,MIGORI,270701,AWENDO,09/21/2011 07:00:00 AM +0000,Negligence,Motorcyclist hit a stationary tractor,KPR,,,Destroyed Motorcycle,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1077
1728,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,90405,NAMANGA,09/21/2011 07:00:00 AM +0000,Negligence,Pedestrians knocked down,KPR,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078
1731,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311003,GILGIL,09/21/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079
1732,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130103,KIKUYU,04/27/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080
1734,TRAFFIC ACCIDENT,34,NYAMIRA,3408,NYAMIRA,340804,NYAMIRA,04/27/2011 07:00:00 AM +0000,Error,driver lost control veered off the road and hit pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
1733,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,09/21/2011 07:00:00 AM +0000,Negligence,Pedestrian slipped when stealing a ride and crushed by bus,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082
1738,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130104,LARI,04/25/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1083
1740,TRAFFIC ACCIDENT,11,KEIYO-MARAKWET,1105,KEIYO,110505,TAMBACH,04/24/2011 07:00:00 AM +0000,Error,driver lost control and vehicle rolled several times,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084
1743,TRAFFIC ACCIDENT,23,MAKUENI,2305,MAKUENI,230504,KASIKEU,09/22/2011 07:00:00 AM +0000,Negligence,Wreckless driving of a lorry avoiding arrest,KPR,,,Damaged lorry,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085
1744,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311011,MOLO,04/24/2011 07:00:00 AM +0000,Error,driver hit another vehicle,KPR,,,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1086
1745,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,04/24/2011 07:00:00 AM +0000,Error,pedestrian walking along the road,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1087
1747,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360607,MUNICIPALITY,04/24/2011 07:00:00 AM +0000,Error,motor cyclist hit by vehicle,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1088
1748,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300106,MAKADARA,04/24/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089
1749,TRAFFIC ACCIDENT,4,BUSIA,402,BUSIA,40202,BUSIA TOWNSHIP,04/23/2011 07:00:00 AM +0000,Error,motor cyclist hit by lorry,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090
1752,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,170504,WINAM,04/24/2011 07:00:00 AM +0000,Error,motor cyclist hit by tractor,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091
1754,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300105,KIBERA,10/13/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092
1756,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311011,MOLO,10/13/2011 07:00:00 AM +0000,Error,Driver lost control and collided with a lorry,KPR,,,Motor vehicles were damaged,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1093
1757,TRAFFIC ACCIDENT,26,MERU,2609,MERU NORTH,260902,IGEMBE CENTRAL,09/22/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094
1760,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,09/22/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095
1761,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,09/22/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096
1763,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130103,KIKUYU,09/22/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097
1765,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,09/22/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098
1766,TRAFFIC ACCIDENT,38,SIAYA,3811,SIAYA,381103,UGUNJA,09/22/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099
1769,TRAFFIC ACCIDENT,3,BUNGOMA,306,MT ELGON,30602,KAPSOKWONY,09/22/2011 07:00:00 AM +0000,Negligence,Failure to stop the motorcycle at junction,KPR,,,Destroyed motorcycle,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100
1770,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,10/15/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a speeding vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101
1771,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,10/15/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a mini bus,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102
1772,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,10/15/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103
1774,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,10/15/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104
1775,TRAFFIC ACCIDENT,1,BARINGO,107,KOIBATEK,10706,MOGOTIO,10/15/2011 07:00:00 AM +0000,Error,Matatu hit donkey  lost control and collided with a lorry,KPR,,,,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1105
1777,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290405,MATHIOYA,10/16/2011 07:00:00 AM +0000,Error,Bus driver lost control  veered off road and rolled,KPR,,,,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1106
1779,TRAFFIC ACCIDENT,8,ISIOLO,802,ISIOLO,80201,CENTRAL ISIOLO,10/16/2011 07:00:00 AM +0000,Error,Motor cyclist was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107
1780,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290403,KANGEMA,04/24/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108
1782,TRAFFIC ACCIDENT,14,KILIFI,1404,MALINDI,140402,MALINDI,04/24/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109
1784,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,04/22/2011 07:00:00 AM +0000,Error,driver lost control and vehicle rolled several times,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110
1783,TRAFFIC ACCIDENT,18,KITUI,1803,KITUI,180305,MUTITU,10/15/2011 07:00:00 AM +0000,Negligence,Pedestrian stealing ride from moving lorry fell down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111
1785,TRAFFIC ACCIDENT,44,UASIN-GISHU,4417,UASIN GISHU,441703,KESSES,04/21/2011 07:00:00 AM +0000,Error,rear tyre burst  driver lost control and vehicle rolled,KPR,,,,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1112
1787,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,170503,MASENO,04/22/2011 07:00:00 AM +0000,Error,pedestrian walking along the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113
1788,TRAFFIC ACCIDENT,23,MAKUENI,2305,MAKUENI,230502,KAITI,10/14/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a canter,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114
1789,TRAFFIC ACCIDENT,17,KISUMU,1709,NYANDO,170904,NYANDO,04/22/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115
1790,TRAFFIC ACCIDENT,23,MAKUENI,2305,MAKUENI,230510,MAKINDU,10/16/2011 07:00:00 AM +0000,Error,Driver lost control and rolled several times,KPR,,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1116
1793,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300106,MAKADARA,04/22/2011 07:00:00 AM +0000,Error,driver lost control and hit pedestrians,KPR,,,,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1117
1794,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,10/16/2011 07:00:00 AM +0000,Error,Motor cyclist lost control and landed in a ditch,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118
1792,TRAFFIC ACCIDENT,29,MURANGA,2903,MARAGUA,290304,MARAGUA,09/23/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119
1797,TRAFFIC ACCIDENT,15,KIRINYAGA,1502,KIRINYAGA,150201,CENTRAL KIRINYAGA,10/17/2011 07:00:00 AM +0000,Error,Accident involved a motor cycle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120
1800,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130707,THIKA MUNICIPALITY,10/18/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by a hit and run vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121
1799,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220401,CENTRAL MACHAKOS,09/23/2011 07:00:00 AM +0000,Error,Lost control,KPR,,,Damaged matatu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122
1802,TRAFFIC ACCIDENT,23,MAKUENI,2305,MAKUENI,230506,KIBWEZI,09/23/2011 07:00:00 AM +0000,Error,Lost control,KPR,,,Damaged Motorvehicle,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123
1801,TRAFFIC ACCIDENT,18,KITUI,1803,KITUI,180308,YATTA KITUI,10/17/2011 07:00:00 AM +0000,Error,Pedal cyclist was hit and dragged by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124
1804,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130103,KIKUYU,09/23/2011 07:00:00 AM +0000,Negligence,Failure to keep distance,KPR,,,Destroyed motorcycle and damaged motorvehicle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125
1806,TRAFFIC ACCIDENT,2,BOMET,202,BOMET,20206,SOTIK BOMET,09/23/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126
1805,TRAFFIC ACCIDENT,16,KISII,1603,GUCHA,160306,OGEMBO,10/17/2011 07:00:00 AM +0000,Error,Juvenile pedestrian was knocked down by a lorry,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127
1808,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130104,LARI,04/22/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128
1809,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130103,KIKUYU,04/22/2011 07:00:00 AM +0000,Error,front tyre burst then driver lost control ,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129
1810,TRAFFIC ACCIDENT,16,KISII,1602,CENTRAL KISII,160202,KISII TOWNSHIP,10/17/2011 07:00:00 AM +0000,Fault,Lorry steering rod got broken and vehicle lost control ,KPR,,,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1130
1812,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,90406,NGONG,10/17/2011 07:00:00 AM +0000,Error,Bus knocked down two pedestrians,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1131
1814,TRAFFIC ACCIDENT,12,KERICHO,1206,KERICHO,,,10/17/2011 07:00:00 AM +0000,Error,Bus collided head on with a motor cycle,KPR,,,Bus and motor cycle were damaged,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1132
1816,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311016,RONGAI,10/17/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a land rover,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133
1818,TRAFFIC ACCIDENT,15,KIRINYAGA,1502,KIRINYAGA,150201,CENTRAL KIRINYAGA,10/18/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by a hit and run motor vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134
1819,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360607,MUNICIPALITY,09/24/2011 07:00:00 AM +0000,Error,Lost control and landed on a Calvat,KPR,,,Destroyed motorvehicle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135
1821,TRAFFIC ACCIDENT,39,TAITA-TAVETA,3906,TAITA TAVETA,390606,VOI,09/17/2011 07:00:00 AM +0000,Unknown,Bus involved in a traffic accident,KPR,,,Damaged bus,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136
1820,TRAFFIC ACCIDENT,29,MURANGA,2903,MARAGUA,290304,MARAGUA,10/18/2011 07:00:00 AM +0000,Error,Driver lost control  swerved to the right & hit a tree,KPR,,,Motor vehicle was damaged,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1137
1823,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220401,CENTRAL MACHAKOS,09/24/2011 07:00:00 AM +0000,Negligence,Pedal cyclist knocked down,KPR,,,,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138
1822,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130706,RUIRU,10/18/2011 07:00:00 AM +0000,Error,Pedestrian was run over by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139
1826,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,09/24/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1825,TRAFFIC ACCIDENT,23,MAKUENI,2305,MAKUENI,230510,MAKINDU,10/17/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a motor vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141
1827,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,09/24/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142
1829,TRAFFIC ACCIDENT,6,GARISSA,601,GARISSA,60105,DADAAB,09/24/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
1828,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,10/18/2011 07:00:00 AM +0000,Negligence,Pedestrian stealing ride slipped  fell & was overun by tyres,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144
1830,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,90402,LOITOKITOK,09/24/2011 07:00:00 AM +0000,Error,Lost cotrol of a motorcycle skidding on  the tarmarc,KPR,,,Damaged motorcycle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145
1831,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130103,KIKUYU,10/18/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a motor vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146
1832,TRAFFIC ACCIDENT,43,TURKANA,4316,TURKANA,431601,CENTRAL TURKANA,09/25/2011 07:00:00 AM +0000,,,KPR,,,Bus destroyed,1,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1147
1834,TRAFFIC ACCIDENT,10,KAKAMEGA,1005,LUGARI,100502,LUGARI,09/24/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148
1866,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,90406,NGONG,04/21/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149
1833,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,10/17/2011 07:00:00 AM +0000,Error,Juveniles were trying to steal ride from pick up,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150
1835,TRAFFIC ACCIDENT,10,KAKAMEGA,1005,LUGARI,100502,LUGARI,10/18/2011 07:00:00 AM +0000,Error,Driver lost control  veered off road & rammed into children,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1151
1837,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290402,KAHURO,10/19/2011 07:00:00 AM +0000,Error,Driver lost control  veered off the road & hit a pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152
1838,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220411,YATTA,10/19/2011 07:00:00 AM +0000,Error,Pedal cyclist was hit by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153
1839,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,10/19/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a lorry,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154
1840,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,10/19/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a mini bus,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155
1841,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,10/19/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a mini bus,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156
1844,TRAFFIC ACCIDENT,45,VIHIGA,4508,VIHIGA,450802,LUANDA,10/19/2011 07:00:00 AM +0000,Error,Two motor cycles collided head on,KPR,,,Motor cycles were damaged,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157
1845,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130105,LIMURU,10/20/2011 07:00:00 AM +0000,Error,Driver lost control  veered off the road and hit a tree,KPR,,,Motor vehicle was damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158
1847,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130707,THIKA MUNICIPALITY,10/20/2011 07:00:00 AM +0000,Error,Motor cyclist lost control  veered off the road,KPR,,,Motor cycle was damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159
1848,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220411,YATTA,10/20/2011 07:00:00 AM +0000,Error,Driver lost control of motor vehicle & rolled several times,KPR,,,Motor vehicle was damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160
1849,TRAFFIC ACCIDENT,29,MURANGA,2903,MARAGUA,290304,MARAGUA,09/25/2011 07:00:00 AM +0000,Hit and Run,Body found on the side of the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161
1852,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360604,MATHIRA,04/21/2011 07:00:00 AM +0000,Error,driver lost control veered off the road and hit pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162
1851,TRAFFIC ACCIDENT,14,KILIFI,1404,MALINDI,140402,MALINDI,09/25/2011 07:00:00 AM +0000,Error,Tyre burst  causing motorvehicle to loose control,KPR,,,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1163
1853,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360602,KIENI EAST,04/21/2011 07:00:00 AM +0000,Error,pedestrian attempted to jump on the vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164
1850,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,,,10/20/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by a hit and run vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165
1857,TRAFFIC ACCIDENT,39,TAITA-TAVETA,3906,TAITA TAVETA,390606,VOI,04/21/2011 07:00:00 AM +0000,Error,two vehicles collided head on,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1166
1858,TRAFFIC ACCIDENT,39,TAITA-TAVETA,3906,TAITA TAVETA,390606,VOI,04/21/2011 07:00:00 AM +0000,Error,two vehicles collided head on,KPR,,,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1167
1860,TRAFFIC ACCIDENT,38,SIAYA,3801,BONDO,380104,USIGU,10/19/2011 07:00:00 AM +0000,Hit and Run,Juvenile pedestrian was knocked down by speeding car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168
1859,TRAFFIC ACCIDENT,18,KITUI,1812,MWINGI,181203,MIGWANI,04/21/2011 07:00:00 AM +0000,Error,overspeeding driver lost control,KPR,,,,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1169
1862,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,04/21/2011 07:00:00 AM +0000,Fault,brakes failed  driver lost control and hit pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170
1863,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130103,KIKUYU,04/21/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171
1861,TRAFFIC ACCIDENT,17,KISUMU,1709,NYANDO,170904,NYANDO,10/19/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a lorry,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172
1864,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,90406,NGONG,04/21/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173
1865,TRAFFIC ACCIDENT,38,SIAYA,3811,SIAYA,381107,YALA,10/19/2011 07:00:00 AM +0000,Error,Pedal cyclist was knocked down by a lorry,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174
1868,TRAFFIC ACCIDENT,10,KAKAMEGA,1003,BUTERE MUMIAS,100304,MUMIAS,04/21/2011 07:00:00 AM +0000,Error,brakes failed  driver jumped out and was hit by tractor,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175
